1	6	3.73982438351
1	10	3.68417703646
1	12	4.38803130596
1	14	4.1824860939
1	17	3.67503440477
1	20	3.67116389451
1	23	3.8855527294
1	24	3.35535567879
1	27	3.47710368171
1	31	3.77909429662
1	33	3.55343419006
1	36	2.52622643479
1	39	3.25939030243
1	44	3.69007882985
1	47	3.64275886937
1	49	3.52018794513
1	51	3.67669377952
1	53	3.78529465856
1	54	3.57771303979
1	56	4.24114198268
1	60	4.24395407397
1	61	4.19150023948
1	62	3.54559581203
1	64	4.03585382298
1	65	3.45808494666
1	67	3.22676895667
1	69	3.5426154742
1	70	3.73830771723
1	72	3.42949071735
1	73	3.56451939045
1	74	4.01978316921
1	76	3.67375050473
1	78	2.75481736687
1	80	3.13389757983
1	81	3.66968365214
1	82	3.38526126837
1	84	2.96404616827
1	85	3.09363330745
1	86	3.73406174469
1	90	3.33301374832
1	91	3.81963406156
1	92	3.28586911268
1	96	3.90693369784
1	97	3.82453268983
1	98	3.94832447635
1	100	4.09711355185
1	102	3.23616960427
1	103	2.49267094443
1	104	2.81658894347
1	107	3.67483329294
1	108	3.28813516598
1	112	2.71718989924
1	113	3.80229191749
1	114	4.02530320173
1	117	4.07800002965
1	118	3.40320381833
1	120	2.24029601019
1	121	3.51373502325
1	125	3.63634722487
1	128	3.31295435216
1	129	3.91121651282
1	130	2.57443502811
1	132	4.05082143701
1	134	3.98117978433
1	140	3.57094240558
1	143	3.77361824218
1	145	2.7662100993
1	148	3.64856846312
1	150	3.90151366487
1	151	3.15723361494
1	154	3.9515485498
1	155	3.47141068556
1	157	3.8592217961
1	159	3.67199653146
1	160	3.18394467271
1	161	3.38447019324
1	163	3.39697147338
1	164	3.92377250781
1	170	4.25557311804
1	171	4.11981753458
1	174	4.20925399586
1	175	3.54917551623
1	177	4.04053366295
1	180	3.8360348245
1	183	3.91368582995
1	184	3.52398556742
1	185	3.89833894585
1	186	4.04282365712
1	188	3.52720323522
1	189	4.05440251836
1	190	3.66878586154
1	193	3.81411296515
1	196	3.50574201897
1	200	3.80555418279
1	201	3.77438990237
1	202	3.43470316463
1	206	3.68543141911
1	208	3.86622212235
1	209	4.08332017183
1	210	4.06647147462
1	212	3.81403343564
1	213	4.09842788925
1	214	3.03422409766
1	215	3.83056163993
1	218	3.71888415615
1	219	4.35598310202
1	221	3.43502082676
1	222	3.65136766239
1	224	3.83688378431
1	225	3.52529167434
1	226	3.60029900476
1	227	3.80786889738
1	228	4.29794071063
1	229	3.32154879116
1	230	3.88381260599
1	232	3.41916866852
1	233	3.64118604472
1	235	3.35731623197
1	236	3.84164968856
1	241	3.61045889998
1	242	4.20722149414
1	243	2.81266043761
1	248	3.91039069976
1	250	3.11016093329
1	252	3.15213630354
1	253	3.94316523195
1	254	2.58453238533
1	255	3.2520339069
1	258	3.52755371361
1	259	3.41161912985
1	260	3.24994061319
1	262	3.82272516813
1	264	3.1455737655
1	265	3.69484560961
1	266	3.03483705592
1	267	3.17396623035
1	272	4.52652531348
2	13	3.75030316692
2	19	4.2177126255
2	50	4.18624638206
2	251	4.36210770257
2	257	4.02450747676
2	279	3.7272719765
2	280	3.37610161365
2	281	3.32443788211
2	290	3.59154293053
2	292	3.68697308094
2	297	4.07218806643
2	298	3.89646330223
2	299	3.67193495721
2	301	3.49093959676
2	303	3.9053750488
2	307	3.58567786493
2	308	3.58373167696
2	312	3.62411542629
2	313	4.40203162635
2	314	2.23194521935
2	315	4.59812327134
2	316	4.48078161533
3	245	2.71015638583
3	264	2.51011176679
3	272	3.7236137486
3	294	2.65480932078
